"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.task_link","Answer.feedback","Answer.surveycode","Approve","Reject"
"3RHLQY6EE3E6G2264B36JROOVTOD42","3H63IRCKXDPWH0CR61AJQ1E6PHQ8EE","Amazon Shopping Game [Some scoring bugs fixed; server speed improved]","Navigate the simulated Amazon shopping site to buy requested product.","","$0.70","Fri May 13 07:19:11 PDT 2022","1","BatchId:4739147;OriginalHitTemplateId:920937340;","3600","259200","Mon May 16 07:19:11 PDT 2022","","","3T111IHZ5P0412PHT9ZIT8BWZ0UR9U","AR0VJ5XRG16UJ","Submitted","Fri May 13 08:50:07 PDT 2022","Fri May 13 09:36:02 PDT 2022","Mon May 16 09:36:02 PDT 2022","","","","2755","100% (240/240)","100% (237/237)","100% (26/26)","http:/3.83.245.205:3000/20220513_2_fixed_200_210","{}","8698A65D5C"
"3J94SKDELSZOCL66IGMGOJU2VPJD57","3H63IRCKXDPWH0CR61AJQ1E6PHQ8EE","Amazon Shopping Game [Some scoring bugs fixed; server speed improved]","Navigate the simulated Amazon shopping site to buy requested product.","","$0.70","Fri May 13 07:19:11 PDT 2022","1","BatchId:4739147;OriginalHitTemplateId:920937340;","3600","259200","Mon May 16 07:19:11 PDT 2022","","","324G5B4FBEICNPHPKZIJVGJ3VKJ70C","A1HMZJ59OPLD1P","Submitted","Fri May 13 07:19:22 PDT 2022","Fri May 13 07:41:12 PDT 2022","Mon May 16 07:41:12 PDT 2022","","","","1310","100% (44/44)","100% (44/44)","100% (2/2)","http:/3.83.245.205:3000/20220513_2_fixed_200_211","{}","43B2398401"
"3AXFSPQOZ08TH4ZNYOL0DTGSP3UFJ6","3H63IRCKXDPWH0CR61AJQ1E6PHQ8EE","Amazon Shopping Game [Some scoring bugs fixed; server speed improved]","Navigate the simulated Amazon shopping site to buy requested product.","","$0.70","Fri May 13 07:19:11 PDT 2022","1","BatchId:4739147;OriginalHitTemplateId:920937340;","3600","259200","Mon May 16 07:19:11 PDT 2022","","","3JJVG1YBEM7YK86GUM0BHD1QVIZ5BV","A3T9WZOUQGE2UW","Submitted","Fri May 13 07:50:54 PDT 2022","Fri May 13 07:51:38 PDT 2022","Mon May 16 07:51:38 PDT 2022","","","","44","100% (68/68)","100% (68/68)","100% (59/59)","http:/3.83.245.205:3000/20220513_2_fixed_200_212","{}","986CC51CFB"
"3TUOHPJXZR7WNAQ75HA18QA7V4YXW9","3H63IRCKXDPWH0CR61AJQ1E6PHQ8EE","Amazon Shopping Game [Some scoring bugs fixed; server speed improved]","Navigate the simulated Amazon shopping site to buy requested product.","","$0.70","Fri May 13 07:19:11 PDT 2022","1","BatchId:4739147;OriginalHitTemplateId:920937340;","3600","259200","Mon May 16 07:19:11 PDT 2022","","","3DZQRBDBSWPUNF0ERPYDS5D6LA1S30","AR0VJ5XRG16UJ","Submitted","Fri May 13 08:24:59 PDT 2022","Fri May 13 09:07:42 PDT 2022","Mon May 16 09:07:42 PDT 2022","","","","2563","100% (240/240)","100% (237/237)","100% (26/26)","http:/3.83.245.205:3000/20220513_2_fixed_200_213","{}","843C2036C2"
"3D1UCPY6HQJ9HBNBNPN7NUIH62V836","3H63IRCKXDPWH0CR61AJQ1E6PHQ8EE","Amazon Shopping Game [Some scoring bugs fixed; server speed improved]","Navigate the simulated Amazon shopping site to buy requested product.","","$0.70","Fri May 13 07:19:11 PDT 2022","1","BatchId:4739147;OriginalHitTemplateId:920937340;","3600","259200","Mon May 16 07:19:11 PDT 2022","","","35DR22AR5OU2JWMDLZ40RDUY0PZ3XF","A1HMZJ59OPLD1P","Submitted","Fri May 13 08:07:09 PDT 2022","Fri May 13 08:12:20 PDT 2022","Mon May 16 08:12:20 PDT 2022","","","","311","100% (44/44)","100% (44/44)","100% (2/2)","http:/3.83.245.205:3000/20220513_2_fixed_200_214","{}","EE5FD77641"
"3D17ECOUPO5R6B3QO4ES8KV9SWP31H","3H63IRCKXDPWH0CR61AJQ1E6PHQ8EE","Amazon Shopping Game [Some scoring bugs fixed; server speed improved]","Navigate the simulated Amazon shopping site to buy requested product.","","$0.70","Fri May 13 07:19:11 PDT 2022","1","BatchId:4739147;OriginalHitTemplateId:920937340;","3600","259200","Mon May 16 07:19:11 PDT 2022","","","3R6BYFZZPIMXZ8265U52SMJV3FEFXA","ADOV0TU2G016A","Submitted","Fri May 13 09:03:15 PDT 2022","Fri May 13 09:20:06 PDT 2022","Mon May 16 09:20:06 PDT 2022","","","","1011","100% (33/33)","100% (33/33)","100% (25/25)","http:/3.83.245.205:3000/20220513_2_fixed_200_215","{}","C5DA915722"
"3J94SKDELSZOCL66IGMGOJU2VPJ5DZ","3H63IRCKXDPWH0CR61AJQ1E6PHQ8EE","Amazon Shopping Game [Some scoring bugs fixed; server speed improved]","Navigate the simulated Amazon shopping site to buy requested product.","","$0.70","Fri May 13 07:19:11 PDT 2022","1","BatchId:4739147;OriginalHitTemplateId:920937340;","3600","259200","Mon May 16 07:19:11 PDT 2022","","","3FIJLY1B65ESQZ0FJ3VLY9XS1GZFPG","A320QA9HJFUOZO","Submitted","Fri May 13 08:26:22 PDT 2022","Fri May 13 08:40:03 PDT 2022","Mon May 16 08:40:03 PDT 2022","","","","821","100% (8/8)","100% (8/8)","0% (0/0)","http:/3.83.245.205:3000/20220513_2_fixed_200_216","thanks","92BA0BAA6A"
"3SA4EMRVK5CY6BNVQJ7Z7IF0S0B0PN","3H63IRCKXDPWH0CR61AJQ1E6PHQ8EE","Amazon Shopping Game [Some scoring bugs fixed; server speed improved]","Navigate the simulated Amazon shopping site to buy requested product.","","$0.70","Fri May 13 07:19:11 PDT 2022","1","BatchId:4739147;OriginalHitTemplateId:920937340;","3600","259200","Mon May 16 07:19:11 PDT 2022","","","3U84XHCDINNC6N5WMVX4Y32FMP04Z5","A3T9WZOUQGE2UW","Submitted","Fri May 13 08:52:27 PDT 2022","Fri May 13 08:53:08 PDT 2022","Mon May 16 08:53:08 PDT 2022","","","","41","100% (68/68)","100% (68/68)","100% (59/59)","http:/3.83.245.205:3000/20220513_2_fixed_200_217","{}","62F029CA25"
"3BS6ERDLADHKVP6KNZWLGP82RKUD6N","3H63IRCKXDPWH0CR61AJQ1E6PHQ8EE","Amazon Shopping Game [Some scoring bugs fixed; server speed improved]","Navigate the simulated Amazon shopping site to buy requested product.","","$0.70","Fri May 13 07:19:12 PDT 2022","1","BatchId:4739147;OriginalHitTemplateId:920937340;","3600","259200","Mon May 16 07:19:12 PDT 2022","","","336YQZE836OU3ZADLBQKVTCK7HF5MW","AR0VJ5XRG16UJ","Submitted","Fri May 13 09:26:21 PDT 2022","Fri May 13 09:40:41 PDT 2022","Mon May 16 09:40:41 PDT 2022","","","","860","100% (240/240)","100% (237/237)","100% (26/26)","http:/3.83.245.205:3000/20220513_2_fixed_200_218","{}","913638A763"
"3ZLW647WBV5YVWLM78E6D35EK2332Y","3H63IRCKXDPWH0CR61AJQ1E6PHQ8EE","Amazon Shopping Game [Some scoring bugs fixed; server speed improved]","Navigate the simulated Amazon shopping site to buy requested product.","","$0.70","Fri May 13 07:19:12 PDT 2022","1","BatchId:4739147;OriginalHitTemplateId:920937340;","3600","259200","Mon May 16 07:19:12 PDT 2022","","","35L9RVQFCZSPW0ZHVFIFB0W4PC4UHP","A2JP9IKRHNLRPI","Submitted","Fri May 13 08:25:20 PDT 2022","Fri May 13 08:41:07 PDT 2022","Mon May 16 08:41:07 PDT 2022","","","","947","100% (346/346)","100% (332/332)","100% (33/33)","http:/3.83.245.205:3000/20220513_2_fixed_200_219","{}","EAB75A15D2"
"35A1YQPVGOQ5KWMSAUNRFGAFNURI5E","3H63IRCKXDPWH0CR61AJQ1E6PHQ8EE","Amazon Shopping Game [Some scoring bugs fixed; server speed improved]","Navigate the simulated Amazon shopping site to buy requested product.","","$0.70","Fri May 13 07:19:12 PDT 2022","1","BatchId:4739147;OriginalHitTemplateId:920937340;","3600","259200","Mon May 16 07:19:12 PDT 2022","","","3AMYWKA6YMWEM6V33AF2F3FPYC56OS","A1HMZJ59OPLD1P","Submitted","Fri May 13 08:56:40 PDT 2022","Fri May 13 09:22:36 PDT 2022","Mon May 16 09:22:36 PDT 2022","","","","1556","100% (44/44)","100% (44/44)","100% (2/2)","http:/3.83.245.205:3000/20220513_2_fixed_200_220","{}","AD1130A011"
"3XT3KXP2598130M6FDXW7MOFJP2I6U","3H63IRCKXDPWH0CR61AJQ1E6PHQ8EE","Amazon Shopping Game [Some scoring bugs fixed; server speed improved]","Navigate the simulated Amazon shopping site to buy requested product.","","$0.70","Fri May 13 07:19:12 PDT 2022","1","BatchId:4739147;OriginalHitTemplateId:920937340;","3600","259200","Mon May 16 07:19:12 PDT 2022","","","3K3R2QNK8MDWHUHYX3UNYJYG6ZN9U5","A3T9WZOUQGE2UW","Submitted","Fri May 13 07:41:11 PDT 2022","Fri May 13 07:50:44 PDT 2022","Mon May 16 07:50:44 PDT 2022","","","","573","100% (68/68)","100% (68/68)","100% (59/59)","http:/3.83.245.205:3000/20220513_2_fixed_200_221","{}","5A61097760"
"34R0BODSQB9T4RK6EBX0U1CNV1K5ES","3H63IRCKXDPWH0CR61AJQ1E6PHQ8EE","Amazon Shopping Game [Some scoring bugs fixed; server speed improved]","Navigate the simulated Amazon shopping site to buy requested product.","","$0.70","Fri May 13 07:19:12 PDT 2022","1","BatchId:4739147;OriginalHitTemplateId:920937340;","3600","259200","Mon May 16 07:19:12 PDT 2022","","","3OS46CRSLQ99CQ404M1GAV9XU5XV6E","A320QA9HJFUOZO","Submitted","Fri May 13 08:26:26 PDT 2022","Fri May 13 08:42:38 PDT 2022","Mon May 16 08:42:38 PDT 2022","","","","972","100% (8/8)","100% (8/8)","0% (0/0)","http:/3.83.245.205:3000/20220513_2_fixed_200_222","thanks","1B89CA01EF"
"3ZC62PVYERKBCAVXFM6NA9OE464XX2","3H63IRCKXDPWH0CR61AJQ1E6PHQ8EE","Amazon Shopping Game [Some scoring bugs fixed; server speed improved]","Navigate the simulated Amazon shopping site to buy requested product.","","$0.70","Fri May 13 07:19:12 PDT 2022","1","BatchId:4739147;OriginalHitTemplateId:920937340;","3600","259200","Mon May 16 07:19:12 PDT 2022","","","3X08E93BH6SOX0PZ3ET8Y3TYDC8660","A1HMZJ59OPLD1P","Submitted","Fri May 13 08:39:07 PDT 2022","Fri May 13 08:59:12 PDT 2022","Mon May 16 08:59:12 PDT 2022","","","","1205","100% (44/44)","100% (44/44)","100% (2/2)","http:/3.83.245.205:3000/20220513_2_fixed_200_223","{}","6CC1EDAA71"
"3HUR21WDE4Z0CFL7KISPTNVN6CYXY8","3H63IRCKXDPWH0CR61AJQ1E6PHQ8EE","Amazon Shopping Game [Some scoring bugs fixed; server speed improved]","Navigate the simulated Amazon shopping site to buy requested product.","","$0.70","Fri May 13 07:19:12 PDT 2022","1","BatchId:4739147;OriginalHitTemplateId:920937340;","3600","259200","Mon May 16 07:19:12 PDT 2022","","","3K9FOBBF2STEN6YYPZLRPXXHYX3NLG","A320QA9HJFUOZO","Submitted","Fri May 13 07:31:35 PDT 2022","Fri May 13 08:02:32 PDT 2022","Mon May 16 08:02:32 PDT 2022","","","","1857","100% (8/8)","100% (8/8)","0% (0/0)","http:/3.83.245.205:3000/20220513_2_fixed_200_224","thanks","0DDC27E27A"
"3UUSLRKAVVD3ZPKP691DM38YMVED7M","3H63IRCKXDPWH0CR61AJQ1E6PHQ8EE","Amazon Shopping Game [Some scoring bugs fixed; server speed improved]","Navigate the simulated Amazon shopping site to buy requested product.","","$0.70","Fri May 13 07:19:12 PDT 2022","1","BatchId:4739147;OriginalHitTemplateId:920937340;","3600","259200","Mon May 16 07:19:12 PDT 2022","","","31JLPPHS254FPN8LK8H48035OL23OI","A3T9WZOUQGE2UW","Submitted","Fri May 13 08:54:32 PDT 2022","Fri May 13 08:55:27 PDT 2022","Mon May 16 08:55:27 PDT 2022","","","","55","100% (68/68)","100% (68/68)","100% (59/59)","http:/3.83.245.205:3000/20220513_2_fixed_200_225","{}","22A81F48B2"
"3D06DR523FTOMLO0Q5C0FKXIWHCAMS","3H63IRCKXDPWH0CR61AJQ1E6PHQ8EE","Amazon Shopping Game [Some scoring bugs fixed; server speed improved]","Navigate the simulated Amazon shopping site to buy requested product.","","$0.70","Fri May 13 07:19:12 PDT 2022","1","BatchId:4739147;OriginalHitTemplateId:920937340;","3600","259200","Mon May 16 07:19:12 PDT 2022","","","35LDD5557LEXLIVGSYUQXIV247AKMW","A320QA9HJFUOZO","Submitted","Fri May 13 08:59:09 PDT 2022","Fri May 13 09:51:26 PDT 2022","Mon May 16 09:51:26 PDT 2022","","","","3137","100% (8/8)","100% (8/8)","0% (0/0)","http:/3.83.245.205:3000/20220513_2_fixed_200_226","thanks","ABF9B9F09A"
"3MNJFORX9LELA5K29MH6CJXN72Z5FA","3H63IRCKXDPWH0CR61AJQ1E6PHQ8EE","Amazon Shopping Game [Some scoring bugs fixed; server speed improved]","Navigate the simulated Amazon shopping site to buy requested product.","","$0.70","Fri May 13 07:19:12 PDT 2022","1","BatchId:4739147;OriginalHitTemplateId:920937340;","3600","259200","Mon May 16 07:19:12 PDT 2022","","","3RSDURM96LWUTZSKFF7YTI54TK2EY6","A1HMZJ59OPLD1P","Submitted","Fri May 13 07:19:25 PDT 2022","Fri May 13 08:04:04 PDT 2022","Mon May 16 08:04:04 PDT 2022","","","","2679","100% (44/44)","100% (44/44)","100% (2/2)","http:/3.83.245.205:3000/20220513_2_fixed_200_227","No comment","4ECD2F825A"
"3O2Y2UIUD04OSO55G9LCE8G54SUFK5","3H63IRCKXDPWH0CR61AJQ1E6PHQ8EE","Amazon Shopping Game [Some scoring bugs fixed; server speed improved]","Navigate the simulated Amazon shopping site to buy requested product.","","$0.70","Fri May 13 07:19:12 PDT 2022","1","BatchId:4739147;OriginalHitTemplateId:920937340;","3600","259200","Mon May 16 07:19:12 PDT 2022","","","31EUONYN26DZ1WA44INARVVOF5IOVN","A2JP9IKRHNLRPI","Submitted","Fri May 13 07:42:28 PDT 2022","Fri May 13 08:00:30 PDT 2022","Mon May 16 08:00:30 PDT 2022","","","","1082","100% (346/346)","100% (332/332)","100% (33/33)","http:/3.83.245.205:3000/20220513_2_fixed_200_228","{}","9C58289201"
"3I6NF2WGJQ6RO5GXK6NOU4XZ8HZ5G9","3H63IRCKXDPWH0CR61AJQ1E6PHQ8EE","Amazon Shopping Game [Some scoring bugs fixed; server speed improved]","Navigate the simulated Amazon shopping site to buy requested product.","","$0.70","Fri May 13 07:19:12 PDT 2022","1","BatchId:4739147;OriginalHitTemplateId:920937340;","3600","259200","Mon May 16 07:19:12 PDT 2022","","","35GCEFQ6IGYRORMSMHSLOYA98P3Z3E","AR0VJ5XRG16UJ","Submitted","Fri May 13 08:50:03 PDT 2022","Fri May 13 09:24:24 PDT 2022","Mon May 16 09:24:24 PDT 2022","","","","2061","100% (240/240)","100% (237/237)","100% (26/26)","http:/3.83.245.205:3000/20220513_2_fixed_200_229","{}","1296CBBCEB"
"3YO4AH2FQNUJ6NOAQWMO7N5AXWX0QE","3H63IRCKXDPWH0CR61AJQ1E6PHQ8EE","Amazon Shopping Game [Some scoring bugs fixed; server speed improved]","Navigate the simulated Amazon shopping site to buy requested product.","","$0.70","Fri May 13 07:19:12 PDT 2022","1","BatchId:4739147;OriginalHitTemplateId:920937340;","3600","259200","Mon May 16 07:19:12 PDT 2022","","","3X1FV8S5J81B9JT6GZA2MMMMOJ2GV3","A320QA9HJFUOZO","Submitted","Fri May 13 08:41:53 PDT 2022","Fri May 13 09:04:07 PDT 2022","Mon May 16 09:04:07 PDT 2022","","","","1334","100% (8/8)","100% (8/8)","0% (0/0)","http:/3.83.245.205:3000/20220513_2_fixed_200_230","thanks","DB1232BCDE"
"3TL87MO8DWZZCUNN19XDT8TKTSZFL8","3H63IRCKXDPWH0CR61AJQ1E6PHQ8EE","Amazon Shopping Game [Some scoring bugs fixed; server speed improved]","Navigate the simulated Amazon shopping site to buy requested product.","","$0.70","Fri May 13 07:19:12 PDT 2022","1","BatchId:4739147;OriginalHitTemplateId:920937340;","3600","259200","Mon May 16 07:19:12 PDT 2022","","","3EG49X3515M1GF9V412YYG6IAG4X6I","A320QA9HJFUOZO","Submitted","Fri May 13 08:20:26 PDT 2022","Fri May 13 08:30:04 PDT 2022","Mon May 16 08:30:04 PDT 2022","","","","578","100% (8/8)","100% (8/8)","0% (0/0)","http:/3.83.245.205:3000/20220513_2_fixed_200_231","thanks","DAC74441A3"
"3WGZLY9VDRW7Z3P8GETJ034TXFKD89","3H63IRCKXDPWH0CR61AJQ1E6PHQ8EE","Amazon Shopping Game [Some scoring bugs fixed; server speed improved]","Navigate the simulated Amazon shopping site to buy requested product.","","$0.70","Fri May 13 07:19:12 PDT 2022","1","BatchId:4739147;OriginalHitTemplateId:920937340;","3600","259200","Mon May 16 07:19:12 PDT 2022","","","3NOKK93PRCIWNUBTFEV4MFDOB8BEE5","A320QA9HJFUOZO","Submitted","Fri May 13 07:52:28 PDT 2022","Fri May 13 08:10:46 PDT 2022","Mon May 16 08:10:46 PDT 2022","","","","1098","100% (8/8)","100% (8/8)","0% (0/0)","http:/3.83.245.205:3000/20220513_2_fixed_200_232","thanks","20373D9F9A"
"31ANT7FQOIC5O1B84C56F490NHC5H8","3H63IRCKXDPWH0CR61AJQ1E6PHQ8EE","Amazon Shopping Game [Some scoring bugs fixed; server speed improved]","Navigate the simulated Amazon shopping site to buy requested product.","","$0.70","Fri May 13 07:19:12 PDT 2022","1","BatchId:4739147;OriginalHitTemplateId:920937340;","3600","259200","Mon May 16 07:19:12 PDT 2022","","","3ERET4BTVXJIEYCM3PQLSWPI48DK97","A2JP9IKRHNLRPI","Submitted","Fri May 13 07:19:18 PDT 2022","Fri May 13 07:31:49 PDT 2022","Mon May 16 07:31:49 PDT 2022","","","","751","100% (346/346)","100% (332/332)","100% (33/33)","http:/3.83.245.205:3000/20220513_2_fixed_200_233","{}","679D3A6777"
"3INZSNUD9A07D88IL6ZX0ZZ4HL2D9Y","3H63IRCKXDPWH0CR61AJQ1E6PHQ8EE","Amazon Shopping Game [Some scoring bugs fixed; server speed improved]","Navigate the simulated Amazon shopping site to buy requested product.","","$0.70","Fri May 13 07:19:12 PDT 2022","1","BatchId:4739147;OriginalHitTemplateId:920937340;","3600","259200","Mon May 16 07:19:12 PDT 2022","","","39LNWE0K456PSVA11X00BCXJPPDUIC","A320QA9HJFUOZO","Submitted","Fri May 13 08:02:50 PDT 2022","Fri May 13 08:22:48 PDT 2022","Mon May 16 08:22:48 PDT 2022","","","","1198","100% (8/8)","100% (8/8)","0% (0/0)","http:/3.83.245.205:3000/20220513_2_fixed_200_234","thanks","E2E863579E"
