"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.task_link","Answer.feedback","Answer.surveycode","Approve","Reject"
"3087LXLJ7WQMFYY1CGBUVO1WQUS0FO","3H63IRCKXDPWH0CR61AJQ1E6PHQ8EE","Amazon Shopping Game [Some scoring bugs fixed; server speed improved]","Navigate the simulated Amazon shopping site to buy requested product.","","$0.70","Fri May 13 09:28:49 PDT 2022","1","BatchId:4739260;OriginalHitTemplateId:920937340;","3600","259200","Mon May 16 09:28:49 PDT 2022","","","33TIN5LC0FKDY31374RC144T2OLY9H","ADOV0TU2G016A","Submitted","Fri May 13 09:44:19 PDT 2022","Fri May 13 09:56:10 PDT 2022","Mon May 16 09:56:10 PDT 2022","","","","711","100% (33/33)","100% (33/33)","100% (25/25)","http:/3.83.245.205:3000/20220513_3_fixed_100_422","{}","10F1785C65"
"35ZRNT9RVS8C23ARU6C3KG8HL733O8","3H63IRCKXDPWH0CR61AJQ1E6PHQ8EE","Amazon Shopping Game [Some scoring bugs fixed; server speed improved]","Navigate the simulated Amazon shopping site to buy requested product.","","$0.70","Fri May 13 09:28:50 PDT 2022","1","BatchId:4739260;OriginalHitTemplateId:920937340;","3600","259200","Mon May 16 09:28:50 PDT 2022","","","3K3R2QNK8MDWHUHYX3UNYJYG6079UR","AR0VJ5XRG16UJ","Submitted","Fri May 13 09:29:09 PDT 2022","Fri May 13 09:59:36 PDT 2022","Mon May 16 09:59:36 PDT 2022","","","","1827","100% (240/240)","100% (237/237)","100% (26/26)","http:/3.83.245.205:3000/20220513_3_fixed_100_423","{}","3CD980BD85"
"356TQKY9YP7RIUOYP1QX0BUXB4L78E","3H63IRCKXDPWH0CR61AJQ1E6PHQ8EE","Amazon Shopping Game [Some scoring bugs fixed; server speed improved]","Navigate the simulated Amazon shopping site to buy requested product.","","$0.70","Fri May 13 09:28:50 PDT 2022","1","BatchId:4739260;OriginalHitTemplateId:920937340;","3600","259200","Mon May 16 09:28:50 PDT 2022","","","39K0FND3ASPR95MUG7H134S6ZWQMAV","A2JP9IKRHNLRPI","Submitted","Fri May 13 09:47:56 PDT 2022","Fri May 13 10:20:56 PDT 2022","Mon May 16 10:20:56 PDT 2022","","","","1980","100% (346/346)","100% (332/332)","100% (33/33)","http:/3.83.245.205:3000/20220513_3_fixed_100_424","{}","0C7547B247"
"3UUIU9GZDFFVTA2346MVTNCOYBB5TM","3H63IRCKXDPWH0CR61AJQ1E6PHQ8EE","Amazon Shopping Game [Some scoring bugs fixed; server speed improved]","Navigate the simulated Amazon shopping site to buy requested product.","","$0.70","Fri May 13 09:28:50 PDT 2022","1","BatchId:4739260;OriginalHitTemplateId:920937340;","3600","259200","Mon May 16 09:28:50 PDT 2022","","","3E13VNJ1NY59JYJ3Z9QG0ASMETCI1Z","A3T9WZOUQGE2UW","Submitted","Fri May 13 11:13:35 PDT 2022","Fri May 13 11:14:52 PDT 2022","Mon May 16 11:14:52 PDT 2022","","","","77","100% (68/68)","100% (68/68)","100% (59/59)","http:/3.83.245.205:3000/20220513_3_fixed_100_425","{}","18C8E7DB5B"
"3RDTX9JRU8BRWZ78UTWB07P8VA3793","3H63IRCKXDPWH0CR61AJQ1E6PHQ8EE","Amazon Shopping Game [Some scoring bugs fixed; server speed improved]","Navigate the simulated Amazon shopping site to buy requested product.","","$0.70","Fri May 13 09:28:50 PDT 2022","1","BatchId:4739260;OriginalHitTemplateId:920937340;","3600","259200","Mon May 16 09:28:50 PDT 2022","","","3W92K5RLW5RDTM4MZ3RBIPVXYBWV5A","AR0VJ5XRG16UJ","Submitted","Fri May 13 09:29:05 PDT 2022","Fri May 13 09:53:34 PDT 2022","Mon May 16 09:53:34 PDT 2022","","","","1469","100% (240/240)","100% (237/237)","100% (26/26)","http:/3.83.245.205:3000/20220513_3_fixed_100_426","{}","FCFA5E0D39"
"3P520RYKDRGATNHS4BC5YJYQHPI5UD","3H63IRCKXDPWH0CR61AJQ1E6PHQ8EE","Amazon Shopping Game [Some scoring bugs fixed; server speed improved]","Navigate the simulated Amazon shopping site to buy requested product.","","$0.70","Fri May 13 09:28:50 PDT 2022","1","BatchId:4739260;OriginalHitTemplateId:920937340;","3600","259200","Mon May 16 09:28:50 PDT 2022","","","3PW9OPU9P1U58D51A65ODUL5PX521Y","A320QA9HJFUOZO","Submitted","Fri May 13 09:56:41 PDT 2022","Fri May 13 10:48:31 PDT 2022","Mon May 16 10:48:31 PDT 2022","","","","3110","100% (8/8)","100% (8/8)","0% (0/0)","http:/3.83.245.205:3000/20220513_3_fixed_100_427","thanks","1D2970D2CC"
"3OQQD2WO9SG26HZOWBZY0JCV9Y4I3S","3H63IRCKXDPWH0CR61AJQ1E6PHQ8EE","Amazon Shopping Game [Some scoring bugs fixed; server speed improved]","Navigate the simulated Amazon shopping site to buy requested product.","","$0.70","Fri May 13 09:28:50 PDT 2022","1","BatchId:4739260;OriginalHitTemplateId:920937340;","3600","259200","Mon May 16 09:28:50 PDT 2022","","","336YQZE836OU3ZADLBQKVTCK7ILM5L","A2Y2TURT2VEYZN","Submitted","Fri May 13 09:32:09 PDT 2022","Fri May 13 09:36:48 PDT 2022","Mon May 16 09:36:48 PDT 2022","","","","279","100% (224/224)","100% (224/224)","100% (30/30)","http:/3.83.245.205:3000/20220513_3_fixed_100_428","{}","E6B3089D3C"
"3WRBLBQ2H1ISTYUWN0HCD918R9S0GN","3H63IRCKXDPWH0CR61AJQ1E6PHQ8EE","Amazon Shopping Game [Some scoring bugs fixed; server speed improved]","Navigate the simulated Amazon shopping site to buy requested product.","","$0.70","Fri May 13 09:28:50 PDT 2022","1","BatchId:4739260;OriginalHitTemplateId:920937340;","3600","259200","Mon May 16 09:28:50 PDT 2022","","","3BV8HQ2ZZ7BPK212TRAKE8VK9WBA69","A1HMZJ59OPLD1P","Submitted","Fri May 13 09:43:25 PDT 2022","Fri May 13 10:03:11 PDT 2022","Mon May 16 10:03:11 PDT 2022","","","","1186","100% (44/44)","100% (44/44)","100% (2/2)","http:/3.83.245.205:3000/20220513_3_fixed_100_429","{}","754CDAA636"
"3ZC62PVYERKBCAVXFM6NA9OE468XX6","3H63IRCKXDPWH0CR61AJQ1E6PHQ8EE","Amazon Shopping Game [Some scoring bugs fixed; server speed improved]","Navigate the simulated Amazon shopping site to buy requested product.","","$0.70","Fri May 13 09:28:50 PDT 2022","1","BatchId:4739260;OriginalHitTemplateId:920937340;","3600","259200","Mon May 16 09:28:50 PDT 2022","","","3I33IC7ZWQC121I16PYHOVE8TR5A2O","AR0VJ5XRG16UJ","Submitted","Fri May 13 09:29:21 PDT 2022","Fri May 13 10:10:00 PDT 2022","Mon May 16 10:10:00 PDT 2022","","","","2439","100% (240/240)","100% (237/237)","100% (26/26)","http:/3.83.245.205:3000/20220513_3_fixed_100_430","{}","014A40FDF8"
"30P8I9JKPSVA626S91MAU509VWR5V2","3H63IRCKXDPWH0CR61AJQ1E6PHQ8EE","Amazon Shopping Game [Some scoring bugs fixed; server speed improved]","Navigate the simulated Amazon shopping site to buy requested product.","","$0.70","Fri May 13 09:28:50 PDT 2022","1","BatchId:4739260;OriginalHitTemplateId:920937340;","3600","259200","Mon May 16 09:28:50 PDT 2022","","","3300DTYQTDRLKX1YO5Q4GW22UCKEQ4","ADOV0TU2G016A","Submitted","Fri May 13 09:42:31 PDT 2022","Fri May 13 09:49:31 PDT 2022","Mon May 16 09:49:31 PDT 2022","","","","420","100% (33/33)","100% (33/33)","100% (25/25)","http:/3.83.245.205:3000/20220513_3_fixed_100_431","{}","862CB1CF07"
"3X55NP42FYQUN3MS96PI9GD7VCZ3PP","3H63IRCKXDPWH0CR61AJQ1E6PHQ8EE","Amazon Shopping Game [Some scoring bugs fixed; server speed improved]","Navigate the simulated Amazon shopping site to buy requested product.","","$0.70","Fri May 13 09:28:50 PDT 2022","1","BatchId:4739260;OriginalHitTemplateId:920937340;","3600","259200","Mon May 16 09:28:50 PDT 2022","","","37M28K1J01N18XG9DA49NC0PV2UAJE","A2JP9IKRHNLRPI","Submitted","Fri May 13 09:40:16 PDT 2022","Fri May 13 10:02:45 PDT 2022","Mon May 16 10:02:45 PDT 2022","","","","1349","100% (346/346)","100% (332/332)","100% (33/33)","http:/3.83.245.205:3000/20220513_3_fixed_100_432","{}","44CE9A1FF6"
"31D0ZWOD1K9RJ7HT10P2HNQ5TEFA0L","3H63IRCKXDPWH0CR61AJQ1E6PHQ8EE","Amazon Shopping Game [Some scoring bugs fixed; server speed improved]","Navigate the simulated Amazon shopping site to buy requested product.","","$0.70","Fri May 13 09:28:50 PDT 2022","1","BatchId:4739260;OriginalHitTemplateId:920937340;","3600","259200","Mon May 16 09:28:50 PDT 2022","","","3FTYUGLFS5VRZ5408IRHC3PQY4YD5Z","A320QA9HJFUOZO","Submitted","Fri May 13 09:51:48 PDT 2022","Fri May 13 10:13:43 PDT 2022","Mon May 16 10:13:43 PDT 2022","","","","1315","100% (8/8)","100% (8/8)","0% (0/0)","http:/3.83.245.205:3000/20220513_3_fixed_100_433","thanks","6285DE4D9B"
"3ZXV7Q5FKLY69QTHOW4EQP3XZJPFCW","3H63IRCKXDPWH0CR61AJQ1E6PHQ8EE","Amazon Shopping Game [Some scoring bugs fixed; server speed improved]","Navigate the simulated Amazon shopping site to buy requested product.","","$0.70","Fri May 13 09:28:50 PDT 2022","1","BatchId:4739260;OriginalHitTemplateId:920937340;","3600","259200","Mon May 16 09:28:50 PDT 2022","","","3Q5C1WP23XBX7AOOSP7MB1OH97Q51W","A2JP9IKRHNLRPI","Submitted","Fri May 13 09:29:05 PDT 2022","Fri May 13 09:35:13 PDT 2022","Mon May 16 09:35:13 PDT 2022","","","","368","100% (346/346)","100% (332/332)","100% (33/33)","http:/3.83.245.205:3000/20220513_3_fixed_100_434","{}","D2D488AC38"
